AVAILABILITYZONE,BILLEDCOST,BILLINGACCOUNTID,BILLINGACCOUNTNAME,BILLINGCURRENCY,BILLINGPERIODEND,BILLINGPERIODSTART,CHARGECATEGORY,CHARGECLASS,CHARGEDESCRIPTION,CHARGEFREQUENCY,CHARGEPERIODEND,CHARGEPERIODSTART,COMMITMENTDISCOUNTCATEGORY,COMMITMENTDISCOUNTID,COMMITMENTDISCOUNTNAME,COMMITMENTDISCOUNTSTATUS,COMMITMENTDISCOUNTTYPE,CONSUMEDQUANTITY,CONSUMEDUNIT,CONTRACTEDCOST,CONTRACTEDUNITPRICE,EFFECTIVECOST,INVOICEISSUERNAME,LISTCOST,LISTUNITPRICE,PRICINGCATEGORY,PRICINGQUANTITY,PRICINGUNIT,PROVIDERNAME,PUBLISHERNAME,REGIONID,REGIONNAME,RESOURCEID,RESOURCENAME,RESOURCETYPE,SERVICECATEGORY,SERVICENAME,SKUID,SKUPRICEID,SUBACCOUNTID,SUBACCOUNTNAME,TAGS,X_COSTCATEGORIES,X_DISCOUNTS,X_OPERATION,X_SERVICECODE,X_USAGETYPE
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.0 per Request - request under the monthly free tier,Usage-Based,00:00.0,00:00.0,,,,,,1,Requests,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,1,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:codeartifact:ap-southeast-2:969729385293,,,Developer Tools,AWS CodeArtifact,UD9FSDXZF2VVWH6Q,UD9FSDXZF2VVWH6Q.A429C66SYZ.6YS6EN2CT7,9.69729E+11,gsafj-qpvf-pnzc-cebq,null,,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",DescribeRepository,AWSCodeArtifact,APS2-Requests
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.000 per GB - data transfer in per month,Usage-Based,00:00.0,00:00.0,,,,,,0.000001777,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,0.000001777,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,External,arn:aws:elasticloadbalancing:ap-southeast-2:824722370309,,,Networking,Elastic Load Balancing,V97WX8KBR4YWXNJZ,V97WX8KBR4YWXNJZ.JRTCKXETXF.6YS6EN2CT7,8.24722E+11,gsafj-pfg-gvez-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Name"",
      ""value"": ""IR-PM-DMZ-NLB-WEB-PRD""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-cst-tirm-prod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000141023""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",LoadBalancing,AWSELB,APS2-DataTransfer-In-Bytes
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0,GiB/Second-Months,0,38.33856,0,Amazon Web Services Australia Pty Ltd,0,49.152,Standard,0,GiB/Second-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-54o3p9885qr0popqp,,,Storage,Amazon Elastic Compute Cloud,NR674TZUSQXFCVM8,NR674TZUSQXFCVM8.JRTCKXETXF.6YS6EN2CT7,7.79958E+11,ezf-onuf-njf-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""prod-rpcoffsh""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""coffs-gp3-azb-ebs""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""DRIVES Registry Processors""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""DRIVES Registry Processors""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE33002""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Law Enforcement""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Law Enforcement+Sensitive: Health Information+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-01n4q9m8c3b8yk""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""App Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003170""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""1000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""* * * * *""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""Official""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""APP""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""24 hours x 7 days""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":0.000000000000000e+00}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeP-Throughput.gp3
,3.432E-07,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,00:00.0,00:00.0,,,,,,1,Requests,3.432E-07,3.432E-07,3.432E-07,Amazon Web Services Australia Pty Ltd,0.00000044,0.00000044,Standard,1,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),f8-freire-npprff-ybtf-608990296371,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,6.0899E+11,gsafj-qge-vasenfrp-cebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-dtr-infrasec-prod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000124860""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-9.680000000000001e-08},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-9.680000000000001e-08}]}",ReadBucketServerSideEncryption,AmazonS3,APS2-Requests-Tier2
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.000 per GB - data transfer in per month,Usage-Based,00:00.0,00:00.0,,,,,,2.3842E-06,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,2.3842E-06,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,External,arn:aws:elasticloadbalancing:ap-southeast-2:052215556563,,,Networking,Elastic Load Balancing,V97WX8KBR4YWXNJZ,V97WX8KBR4YWXNJZ.JRTCKXETXF.6YS6EN2CT7,52215556563,gsafj-nqfg-qvpr-qri,"{
  ""key_value"": [
    {
      ""key"": ""Name"",
      ""value"": ""dev-blue-tier3-drupal-alb""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""cspe-platform""
    },
    {
      ""key"": ""CostCentre"",
      ""value"": ""cds""
    },
    {
      ""key"": ""ccoe:default:sub-env"",
      ""value"": ""dev""
    },
    {
      ""key"": ""A_2"",
      ""value"": ""cspe-platform""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",LoadBalancing,AWSELB,APS2-DataTransfer-In-Bytes
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.006 per provisioned IOPS-month of gp3 - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0,IOPS-Months,0,0.00468,0,Amazon Web Services Australia Pty Ltd,0,0.006,Standard,0,IOPS-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-5n3r06np1q82q5o00,,,Storage,Amazon Elastic Compute Cloud,69EGQ83GFYZBFNWU,69EGQ83GFYZBFNWU.JRTCKXETXF.6YS6EN2CT7,7.79958E+11,ezf-onuf-njf-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""prod""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""ogstz-gp3-azb-ebs""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""Oracle Gold Shared Database""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""Oracle Gold Shared Database""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Legal""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Legal+Sensitive: Law Enforcement+Sensitive: Health Information+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-0377dm7726ug5v""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00qbc28wpetnkd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""DB Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003385""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""* * * * *""
    },
    {
      ""key"": ""Project"",
      ""value"": ""BAHS Program""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""UNCLASSIFIED""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""DB""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""24 hours x 7 days""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":0.000000000000000e+00}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeP-IOPS.gp3
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0,GiB/Second-Months,0,38.33856,0,Amazon Web Services Australia Pty Ltd,0,49.152,Standard,0,GiB/Second-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-5434q57s81r256s6o,,,Storage,Amazon Elastic Compute Cloud,NR674TZUSQXFCVM8,NR674TZUSQXFCVM8.JRTCKXETXF.6YS6EN2CT7,7.79958E+11,ezf-onuf-njf-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""prod-rptamwor""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""tamwo-gp3-aza-ebs""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""DRIVES Registry Processors""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""DRIVES Registry Processors""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE33002""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Law Enforcement""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Law Enforcement+Sensitive: Health Information+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-01n4q9m8c3b8yk""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""App Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003170""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""1000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""* * * * *""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""Official""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""APP""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""24 hours x 7 days""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":0.000000000000000e+00}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeP-Throughput.gp3
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0,GiB/Second-Months,0,38.33856,0,Amazon Web Services Australia Pty Ltd,0,49.152,Standard,0,GiB/Second-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-53rpqo4301pn46q01,,,Storage,Amazon Elastic Compute Cloud,NR674TZUSQXFCVM8,NR674TZUSQXFCVM8.JRTCKXETXF.6YS6EN2CT7,1.10781E+11,ezf-onuf-njf-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Non Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""sit""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""mbast-gp3-aza-ebs""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""DRIVES Core - Management Information Batch""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""DRIVES Core - Management Information Batch""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE33002""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Law Enforcement""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Law Enforcement+Sensitive: Health Information+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-02rl9mqiurwksy""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""App Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003211""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""1000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""* * * * *""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""Official""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""APP""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""System Test""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""24 hours x 7 days""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":0.000000000000000e+00}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeP-Throughput.gp3
,2.23E-08,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.094 per GB - next 100 TB / month data transfer out,Usage-Based,00:00.0,00:00.0,,,,,,3.036E-07,GB,2.23E-08,0.07345191,2.23E-08,Amazon Web Services Australia Pty Ltd,2.85E-08,0.094,Standard,3.036E-07,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),ernpg-fpnssbyqvat-hg-qbphzragf,,bucket,Storage,Amazon Simple Storage Service,KRXM4TG87VW2NPHA,KRXM4TG87VW2NPHA.JRTCKXETXF.N9EW5UVVPA,9.1553E+11,ezf-qg-inevbhf-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""rms-dt-various-nonprod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000128417""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-6.300000000000000e-09},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-6.300000000000000e-09}]}",ReadBucketPublicAccessBlock,AmazonS3,APS2-DataTransfer-Out-Bytes
,0.020129032,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0.268817204,GB-Months,0.020129032,0.07488,0.020129032,Amazon Web Services Australia Pty Ltd,0.025806452,0.096,Standard,0.268817204,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-55497q3os6s055s0n,,volume,Storage,Amazon Elastic Compute Cloud,QR74UAP3E9WUYT9B,QR74UAP3E9WUYT9B.JRTCKXETXF.6YS6EN2CT7,1.10781E+11,ezf-onuf-njf-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Non Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""dev""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""og3sd-gp3-aza-ebs""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""Oracle Gold Shared Database""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""Oracle Gold Shared Database""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE33002""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Legal""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Legal+Sensitive: Law Enforcement+Sensitive: Health Information+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-0377dm7726ug5v""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""DB Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003385""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""* * * * *""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""UNCLASSIFIED""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""DATABASE""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Development""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""24 hours x 7 days""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-5.677419400000000e-03},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-5.677419400000000e-03}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeUsage.gp3
,0.003019355,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0.040322581,GB-Months,0.003019355,0.074879999,0.003019355,Amazon Web Services Australia Pty Ltd,0.003870968,0.096,Standard,0.040322581,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-5p4pn2sq5833o8698,,volume,Storage,Amazon Elastic Compute Cloud,QR74UAP3E9WUYT9B,QR74UAP3E9WUYT9B.JRTCKXETXF.6YS6EN2CT7,7.79958E+11,ezf-onuf-njf-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""prod""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""gghde-gp3-aza-ebs""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""Oracle GoldenGate""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""Oracle GoldenGate""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Law Enforcement""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Law Enforcement+Sensitive: Health Information+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-08fdfi653obwm""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""DB Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003396""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""N/A""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""UNCLASSIFIED""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""1 months""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""DATABASE""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""Ad hoc""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-8.516129000000001e-04},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-8.516129000000001e-04}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeUsage.gp3
